,id,label,comment,AWS Labels,AWS Scores
847,665037,neutral,Patch adds maybeRefreshBlocking which blocks on refreshLock. It also:  * Renames reopenLock to refreshLock * Shares the refresh logic between maybeRefresh and maybeRefreshBlocking. * Switches to use ReentrantLock instead of Semaphore(1): ** It allows to protectively obtain the lock in doMaybeRefresh (see comment in the code) ** It is better in general because it's equivalent to Semaphore(1) yet protects against an accidental bug where someone changes Semaphore(1) to Semaphore(>1).  I'll add a CHANGES entry after the patch is reviewed and we agree on the approach.,NEUTRAL,0.8718257546424866
848,665610,positive,Committed.  Thanks Chris!,POSITIVE,0.9516242742538452
849,666339,neutral,"""lemme see if I can help with the test. I feel bad I didn't supply one with the prototype patch.  About the Solr integration: this looks good! We can use a similar approach for autosuggest too so this could configure the analyzer for LUCENE-3842.  I wonder if we should allow separate configuration of """"index"""" and """"query"""" analyzers? I know I came up with some use-cases for that for autosuggest but I'm not sure about spellchecking. I guess it wouldn't be overkill to allow it though.""",POSITIVE,0.5939670205116272
850,667099,positive,Thanks Dawid!,POSITIVE,0.9967207312583923
851,667478,neutral,"""bq. I assumed modules doesn't need to be self-contained like Lucene or Solr. I can fix that by enforcing tools' compilation in that macro... I'll do that. bq. Steve will you double check again if everything works  Yes everything works for me now thanks!  bq. and commit this in?  Is there some reason why you can't do this?  IMO committers should commit their own work.  bq. I didn't put an entry into CHANGES so you'd have to add it if it qualifies at all to be mentioned there.  IMO this definitely warrants a CHANGES.txt entry.  This should also be backported to branch_3x.  bq. This reminds me of the """"infrastructure tools"""" problem we had in Carrot2. We finally decided to simply have them as a stand-alone project living within the same repository space with a stored versioned binary artefact updated when tools had to be updated (rarely). This does version a binary file but you don't need to worry about recompiling things over and over.  +1 to do this for this and any other Lucene/Solr Ant tasks.""",NEUTRAL,0.4850162863731384
852,668028,positive,"""Thanks Dawid.  bq. Yes this is pretty much the top-n nodes reordering that I did albeit without any optimization of how many n to take (the hardcoded magic constants should probably be justified somehow? Or replaced by a default in FST somewhere?).  bq. Deciding how many nodes to reorder is I think hard äóñ I failed to provide any sensible fast heuristic for that and I simply do a simulated annealing to find a local optimum.  Yeah the algo is simplistic now... and it does force caller to pick the params (though minInCountDeref=3 and maxDerefNodes=Inf are probably pretty good)... we can and should make it more sophisticated over time.  We have at least one spare bit to still use in the arc flags :)  bq. One thing I was wondering is why you decided to integrate the packer with the fst äóñ wouldn't it be cleaner to separate packing from construction? Granted this requires a double pass over the fst nodes and more intermediate memory but it wouldn't add any more complexity to the builder which is already ehm a bit complex . You can compare this design in Morfologik:  Well... it's tricky.  First I decided to change node targets to ords so that pack could use an array to (relatively!) efficiently hold node data eg inCount newAddress etc.  That required making the first pass FST """"modal"""" (deref'd or not).  If we didn't do this then the packer would have to use even less RAM efficient data structures (eg Map<IntX>) I think?  Second the format written by the packer is tightly coupled with the FST reading ie there are sizable differences when reading packed vs unpacked FST.  But I agree it'd be cleaner if we could move packing out (eg Util.pack) and more strongly decouple packing from FST format...  One thing I'd really like to somehow do is create different classes for FST writing vs reading and different classes for each format.  We now have write-ord write-non-ord read-packed read-unpacked (and even the two readers have 3 different modes depending on INPUT_TYPE).  """,POSITIVE,0.6327182054519653
853,668427,neutral,From the dev list didn't want to lose this background (or make Uwe type it again <G>)  The idea was to maybe replace RAMDirectory by a äóìcloneäóË of MMapDirectory that uses large DirectByteBuffers outside the JVM heap. The current RAMDirectory is very limited (buffersize hardcoded to 8 KB if you have a 50 Gigabyte Index in this RAMDirectory your GC simply drives crazy äóñ we investigated this several times for customers. RAMDirectory was in fact several times slower than a simple disk-based MMapDir). Also the locking on the RAMFile class is horrible as for large indexes you have to change buffer several times when seeking/reading/äó_ which does heavily locking. In contrast MMapDir is completely lock-free!   Until there is no replacement we will not remove it but the current RAMDirectory is not useable for large indexes. Thatäó»s a limitation and the design of this class does not support anything else. Itäó»s currently unfixable and instead of putting work into fixing it the time should be spent in working on a new ByteBuffer-based RAMDir with larger blocs/blocs that merge or IOContext helping to calculate the file size before writing it (e.g. when triggering a merge you know the approximate size of the file before so you can allocate a buffer thatäó»s better than 8 Kilobytes). Also directByteBuffer helps to make GC happy as the RAMdir is outside JVM heap.....  RAMdir uses more time for switching buffers than reading the data. The problem is that MMapDir does not support *writing* and that why we plan to improve this. Have you tried MMapDir for read access in comparison to RAMDirectory for a larger index it outperforms several times (depending on OS and if file data is in FS cache already). The new directory will simply mimic the MMapIndexInput add MMapIndexOutput but not based on a mmapped buffer instead a in-memory (Direct)ByteBuffer (outside or inside JVM heap äóñ both will be supported). This simplifies code a lot.   The discussions about the limitations of crappy RAMDirectory were discussed on conferences sorry. We did *not*decide to remove it (without a patch/replacement). The whole äóìmessageäóË on the issue was that RAMDirectory is a bad idea. The recommended approach at the moment to handle large in-ram directories would be to use a tmpfs on Linux/Solaris and use MMapDir on top (for larger indexes). The MMap would then directly map the RAM of the underlying tmpfs..... ,NEUTRAL,0.5404604077339172
854,669023,neutral,Committed trunk revision: 1206033 Now backporting.,NEUTRAL,0.9716187119483948
855,669039,positive,bq. Opened LUCENE-3595.  thanks! I committed this to trunk and backported to 3.x   nice iterations.. ,POSITIVE,0.871829628944397
856,669964,positive,I think its a good idea to go ahead and put a patch together so we can discuss it directly.,POSITIVE,0.9178193211555481
857,670016,neutral,bq. Can we just make it final when we backport this change?   Duh no we can't since we have core IR impls subclassing IR...,NEUTRAL,0.8007944226264954
858,670678,neutral,Fixed.  3.x didn't have any problems,POSITIVE,0.9543114900588989
859,671238,neutral,I don't think there is any sense in this who cares?  We reported this crash to Oracle in plenty of time and the *worse* wrong-results bug has been open since May 13: http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=7044738 but Oracle decided not to fix that too. ,NEGATIVE,0.9641504287719727
860,671636,neutral,"""I think what happens is all bugs are initially internal to Oracle and they need to be """"opened up"""" to the public. I presume this is so that critical bug reports don't immediately become available for exploits... but I'm just guessing.""",NEUTRAL,0.7267677783966064
861,671757,neutral,Committed revision 1165174.,NEUTRAL,0.9969305396080017
862,671954,neutral,attached a fix,NEUTRAL,0.7037532925605774
863,673028,neutral,Committed revision 1128830 to trunk. I will now backport to 3x.,NEUTRAL,0.9806473255157471
864,673371,neutral,Previous patch was wrong. Here a new one.,NEGATIVE,0.9636999368667603
865,674611,neutral,"""bq. Hmmm infoStream is just for debugging... should we really make it volatile?  I'll remove its volatile...  {quote} bq. IWC cannot be made immutable äóñ you build it up incrementally (new IWC(...).setThis(...).setThat(...)). Its fields cannot be final.  Setters can return modified immutable copy of 'this'. So you get both incremental building and immutability. {quote}  Oh yeah.  But then we'd clone the full IWC on every set... this seems like overkill in the name of """"purity"""".  {quote} What about earlier compromise mentioned by Shay Mark me? Keep setters for 'live' properties on IW. This clearly draws the line and you don't have to consult Javadocs for each and every setting to know if you can change it live or not. {quote}  I really don't like that this approach would split IW configuration into two places.  Like you look at the javadocs for IWC and think that you cannot change the RAM buffer size.  IWC should be the one place you go to see which settings you can change about the IW.  That some of these settings take effect """"live"""" while others do not is really an orthogonal (and I think secondary ie handled fine w/ jdocs) aspect/concern. """,NEUTRAL,0.9492345452308655
866,676512,neutral,Uwe: I don't interpret it that way!  I don't think our indexinputs should be doing writes!,NEUTRAL,0.6364418864250183
867,676684,neutral,Committed optimization in trunk revision: 1037077 ,NEUTRAL,0.9995204210281372
868,676725,negative,bq. I'm gonna hold off on LUCENE-2771 until we figure this one out... because it would make your getSequentialSubReaders in the synced=true case quite heavy (without modifications).  Sorry I was wrong on this... I totally forgot the norms cache is lazy-loaded always in that patch. I'll commit LUCENE-2771 it shouldnt affect this!,NEGATIVE,0.9779934883117676
869,677876,positive,+1 patch looks good. ,POSITIVE,0.9688277840614319
870,678686,neutral,Ported back to 3.x  Committed revision 991537.,NEUTRAL,0.9940780401229858
871,679428,positive,"""{quote} I don't really know much about NamedSPILoader but I think what you're suggesting. How would we support Factories loading unrelated classes like they can through ResourceLoader now? Assume they're on the classpath and use Class.forName? {quote}  It needs more discussion (and input from Uwe would help!) but it works like Charset.forName(""""ASCII"""") etc. We use this already for codecs and postingsformats (Codec.forName Codec.listAllCodecs ...).  Have a look at lucene/core/src/resources/META-INF/services for the idea. Basically you """"register"""" your classes in your jar file this way: additional jar files (e.g. look at lucene/test-framework/src/resources/META-INF) can load more classes.  So this could support some idea like TokenizerFactory.forName(""""Whitespace"""") or something simple like that. So someone would not need to use org.apache.solr.analysis.xxx namespace to be able to load their analyzer stuff easily they use whatever package they want and register in their META_INF. And added jar files (other analysis jars) are automatically available this way.  I think Uwe mentioned this idea before though I think he had Analyzers in mind (e.g. provide language code and get back analyzer or something). Anyway thats for another issue :)  Just something worth consideration if we want to make these modules really pluggable. On the other hand we shouldn't use anything overkill if its not the right fit... """,NEUTRAL,0.8958340287208557
872,680447,neutral,Static? Weren't you against that!?   But if we remove back compat from analyzers why do we need Version? Or is this API bw that we remove?,NEGATIVE,0.5341104865074158
873,680595,neutral,Committed revision 941607.,NEUTRAL,0.9996182918548584
874,681206,positive,Good catch!  Thanks for the thorough explanation and suggestions.  I think it all makes sense.  Will work on a patch.,POSITIVE,0.9931557774543762
875,681898,neutral,Yes I'm continuing along the path Chris started with his first patch mine is coming soon.  Nikola,POSITIVE,0.6478211879730225
876,682463,neutral,There is a bug in PayloadNearQuery. If there are multiple top level spans that match the query only the payloads of the first one are retrieved. This patch fixes this bug by iterating over all the top level spans to get the payloads (see 'setFreqCurrentDoc')  > The base explain method can't be abstract. Something like Ah right. This is included in the patch  >The changes don't seem thread safe any more since there are now member variables. It may still be all right but have you looked at this aspect?  I guess that could be said about PayloadTermSpanScorer and PayloadNearSpanScorer too (payloadScore payloadsSeen). As for the PayloadFunction classes they seem lightweight enough to be created with each query. Is there a better pattern?  Peter   ,NEGATIVE,0.9332475662231445
877,683340,positive,Looks like a good solution!  Thanks for taking care of this Uwe!  {quote} Should we backport this to 2.9 and 3.0 (which is easy)? {quote}  +1,POSITIVE,0.9772910475730896
878,684142,positive,bq. If you back-port this to 2.9 you can't use any of the java.util.concurrent.* Very good point! - didn't thought about back porting at all.   bq. I'm not sure you need a separate SearcherHolder class - can't you re-use IndexReader's decRef/incRef? I guess I did not see the simplicity the reader offers - blind due to  java.util.concurrent.* :)  bq. I think there are some thread safety issues..  this is weird - on my dev machine and in the patch it is not synchronized.. on the machine I run the tests it is. Anyway you are right.   I changed the code to be compatible with 2.9 using indexReaders.dec/incRef.. will attache in a minute   ,POSITIVE,0.3887511193752289
879,685632,neutral,fixed to use reader.termDocs(null) for delete check. ,NEUTRAL,0.9472972750663757
880,685695,positive,Looks good.  bq. I didn't add Version to StopFilter nor StopAnalyzer,POSITIVE,0.6962520480155945
881,686011,neutral,+      if (!more) { +        return false,NEUTRAL,0.579014241695404
882,686161,positive,Simon thanks please commit this :) ,POSITIVE,0.966861367225647
883,686162,neutral,Commited in r823180 thx robert,NEUTRAL,0.866630494594574
884,687004,positive,Thanks Steve!,POSITIVE,0.9886146783828735
885,688426,neutral,{quote} Adriano: Can you summarize all your changes in both issues into a changes.txt entry for both branches? {quote}  Hi Uwe yes I can do it I will need to review the entire code again (3x and trunk). I plan to do this during the weekend. But if you want commit Vinicius's code and I commit the changes to changes.txt later ,NEUTRAL,0.996587872505188
886,688913,neutral,We still haven't coded in the items on the comments above (Jul 1 and 2). I hope to get to it some time soon though but if you'd like to give those a shot go ahead.,NEUTRAL,0.6712931990623474
887,689755,neutral,Attached patch.  I plan to commit in a day or two.,NEUTRAL,0.7616727948188782
888,689855,neutral,I'm looking through DateTools now and can't help but want to clean it up some.  One thing I see that is odd is the use of a Calendar in timeToString(longresolution).  The first two lines look like this right now: {code} calInstance.setTimeInMillis(round(time resolution)),NEUTRAL,0.8691762089729309
889,691207,neutral,Jason  did you get a chanse to try this out? It seems to work fine for me and I plan to pop it in the trunk in a few days. I think I'll have to add a warning of some kind in runtime though as it could slow down the index a bit if the reader is way fragmented.,POSITIVE,0.8316511511802673
890,691512,neutral,bq. I did hit the error while I did that but I will verify again.  Ugh.  If that's the case then maybe catch the OOM in the read and fallback to the temp buffer read solution?,NEGATIVE,0.8145475387573242
891,691923,negative,Strange things going on. With Google Chrome uploading patch files corrupts the file. With MSIE it worked. Sorry for the noise. Yesterday it worked normally...,NEGATIVE,0.9595850706100464
892,692410,positive,Committed revision 728746.  Thanks Shai!,POSITIVE,0.7793014645576477
893,693122,neutral,Are there any plans to release a 2.4.1? If yes can this fix be included?,NEGATIVE,0.6467682123184204
894,693273,neutral,Uwe can't you use ExtendedFieldCache.getLongs passing in your own LongParser?,NEUTRAL,0.9878677129745483
895,693644,neutral,"""bq. you tweaked a couple little things with the standard cache capture state  Actually I think I just moved things around?  EG I made it the StandardTermsDictReader's job to seek the termsIn file I moved docCount """"up"""" and I made a single cache entry.  I think I also removed a few attrs that we didn't need to store... and downgraded skipOffset from long -> int (it's int on trunk).""",NEUTRAL,0.8377584218978882
896,694344,neutral,Committed revision 698035.  it's just about having an optional ant property for specifying the full path to svnversion ... i've made the Hudson config changes for Lucene-trunk (add -Dsvnversion.exe=/opt/subversion-current/bin/svnversion) and manually kicked off build#594.  If i missed something re-open and i'll take a look,NEUTRAL,0.958162248134613
897,694813,neutral,Just curious how did you solve the split packages issues and invalid symbolic names with some Lucene modules? I can't see it in the parent pom.,NEUTRAL,0.6425809860229492
898,695723,negative,bq. Here's a patch for the general case and it also adds a warning that you should set your similarity with Similarity.setDefault especially if you omit norms.   Is there no way to remove this stupid static default and deprecate Similarity.(g|s)etDefault()? Can we not use the Similarity from IndexWriter for the case of NormsWriter?,NEUTRAL,0.5480342507362366
899,696708,neutral,Adds docid Field to the index for EnwikiDocMaker,NEUTRAL,0.9670976400375366
900,698805,neutral,Brings this patch back up to trunk level.,POSITIVE,0.8342123031616211
901,699444,positive,Thanks patch applied. ,POSITIVE,0.7683440446853638
902,701146,neutral,Are there any plans to also publish the new release to the Maven 1 repository on ibiblio.org? We at Jackrabbit still use Maven 1.0.2 as our build tool.,NEUTRAL,0.9854158759117126
903,701833,neutral,I just remembered one of the reasons why i didn't do this the last time i looked at it: i don't think FunctionQuery has any good unit tests in the Solr code base -- there might be some tests that use the SOlrTestHarness to trigger function queries but they aren't really portable.,NEGATIVE,0.8726192116737366
904,702882,positive,Thanks I've committed your patch leaving out the change to equals() and not  removing mergeBooleanQueries() as that is a public method which someone might  be using. Also could you please check if the test case is correct now? I  couldn't apply that part of your patch cleanly and something might have been  broken.   ,NEGATIVE,0.5746679902076721
905,704209,neutral,Here is a Test case to reproduce it. I launch it on a JDK1.6 and it deadlocks each 6 to 10 run.,NEUTRAL,0.4822348356246948
906,704476,neutral,"""Created an attachment (id=17581) Patch for build.xml to add index=""""true"""" for jar tasks """,NEUTRAL,0.9483544826507568
907,706514,neutral,just pending announcement now,NEUTRAL,0.9690414667129517
908,709298,neutral,I did nothing special. My understanding was that simply trying to test under JDeveloper caused the problem. Your report says removing xmlparserv2 causes JDeveloper not to start.  Is there something else I need to do to cause the problem?  FYI - I created a Maven project with the code above as the only application. I then imported the application which was a bit frustrating as it didn't seem to accomplish much. I then had to manually add the log4j 2 jars into the classpath along with target/classes and had to make a couple of other changes so that it knew how things were laid out in the project. I then ran the application from JDeveloper and it ran fine.,NEGATIVE,0.9938933253288269
909,710109,positive,Thanks! :-),POSITIVE,0.9987700581550598
910,710450,positive,Could you see my 2nd patch? :)  Thank you.,POSITIVE,0.913305938243866
911,716251,neutral,Created an attachment (id=7421) patch to o.a.c.l.SystemUtils.java. Modified declaration order. ,NEUTRAL,0.9959057569503784
912,720026,neutral,We can't upgrade to maven-assembly-plugin 2.3 as it breaks the build on MacOS due to https://jira.codehaus.org/browse/MASSEMBLY-588.,NEGATIVE,0.9079689383506775
913,720185,neutral,FWIW I didn't experience the problem with Karaf commands when using Fuse ESB (based on Karaf 2.2.5) but I did have problems with Aries Blueprint when I tried to instantiate some of our own beans as an OSGi service.  Workaround for me was to remove the Aries Proxy 0.3 bundle shipped with Fuse ESB and install Aries Proxy 0.3.1. After I did that and restarted the container the problem was resolved for me.,MIXED,0.9561609029769897
914,720303,positive,Red color isn't really important it was just a suggestion to be more homogeneous ... but that can be revisited in a different jira. I agree an option is a good idea for automatically acknowledging hosts.  Not sure what the default should be: the current behavior is obviously to not confirm so we could keep that one or go for a safer one I don't have any strong opinion on that.,MIXED,0.46460506319999695
915,720310,positive,Thanks for fixing it!,MIXED,0.9439255595207214
916,722547,negative,"""Working: - Bash on Linux  Not Working: - Bash on Solaris - CSH on Solaris - KSH on AIX - Bash on AIX  So you're right. I close this bug as """"work as designed"""".  Sorry for the noise :)""",POSITIVE,0.5063225030899048
917,723146,positive,thanks for the patch Michael Van Geertruy :),POSITIVE,0.9585735201835632
918,726059,positive,Thanks for the reviews guys!,POSITIVE,0.8700768947601318
919,726603,positive,Thanks for the patch. Committed to 0.8.,POSITIVE,0.8346816897392273
920,727466,neutral,Quick fix to interchange the order of constructor arguments of ClientIdAndTopic.,NEUTRAL,0.7171596884727478
921,727470,negative,Sorry for the late review. Have a few minor questions/comments.  60. What happens if have 2 instances of Consumers with the same clientid in the same jvm? Does one of them fail because it fails to register metrics? Ditto for Producers.  61. ConsumerTopicStats: What if a topic is named AllTopics? We use to handle this by adding a - in topic specific stats.  62. ZookeeperConsumerConnector: Do we need to validate groupid?  63. ClientId: Does the clientid length need to be different from topic length?  64. AbstractFetcherThread: When building a fetch request do we need to pass in brokerInfo as part of the client id? BrokerInfo contains the source broker info and the fetch requests are always made to the source broker.  ,NEUTRAL,0.6766352653503418
922,729434,neutral,Thanks for getting started on this. I have a couple of requests -  1. Could you please upload a patch to this JIRA and grant it to Apache ?  2. This patch doesn't apply cleanly to trunk would you mind updating a patch that would ?   It will make it much easier for us to review it.   Also when you said the zk connect option hangs did you get a chance to take a look at the debug/trace logs to see where it hangs ? Do you mind uploading those log files here ?,POSITIVE,0.7128719687461853
923,731872,neutral,Hi ShengTao you would think if you follow:  1. Check if the service is there add if it is not. 2. Then add a bindingTemplate.  Then you would not be overwriting a bindingTemplates. You are right though if you are saving a service it will overwrite the existing one and it will remove any bindingTemplates if they are there. The current behavior is how the UDDI v3 spec tells us to so it but we could add a config option to differentiate from the spec.  Please let me know if you are following the above strategy and *still* seeing issues.   --Kurt  ,NEUTRAL,0.9372765421867371
924,732056,neutral,Dupe of JUDDI-310.,NEUTRAL,0.9681035876274109
925,732456,neutral,Fixed eventhough these are commented out.,POSITIVE,0.758721649646759
926,732872,neutral,bundles have been promoted to OSSRH some minutes ago. It will take roughly 2-4 hours before they appear on Central so this one is close to be fixed.,POSITIVE,0.5134168863296509
927,735297,neutral,"""I can access the patch deletion from """"Manage attachments"""" right next to the attachment list.  If you can't access it let me know which patches need to be deleted...""",NEGATIVE,0.745044469833374
928,736347,positive,Thanks very much for your response.   I want to thank your team for the great job they've done building a superior open-source solution. Not only do I use but I also promote it everywhere I go. I just did a hands-on lab using JSPWiki to create 'qwiki' WEB apps for 40 people at DEVCON 2007. It got excellent reviews.  I promote this as an Enterprise Open-source solution. If a company wanted to purchase a support contract or services for a production implementation of the product who should they contact?  Thanks again  Jim Mason   https://issues.apache.org/jira/browse/JSPWIKI-24?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ---------------------------------------------------------------------------------------------------------------   __________________________________________________ Do You Yahoo!? Tired of spam?  Yahoo! Mail has the best spam protection around  http://mail.yahoo.com  ,POSITIVE,0.9783275723457336
929,736636,neutral,"""Looks like this problem is bigger than I thought.  I can't even get a simple form without dot-stuffing to work.  Parsing this simple script:  require [""""fileinto"""" """"reject"""" """"tag"""" """"flag""""]""",NEGATIVE,0.9535661339759827
930,736751,neutral,It worked fine in Jetspeed 2.2.0 too,POSITIVE,0.9754645824432373
931,738205,negative,Here is a stronger/generalized version of this patch. Due to a lack to time on my part this has not been compiled or tested (sorry). Please test if you can David/Joachim.,NEGATIVE,0.6598736643791199
932,740402,neutral,"""Added missing 2 *  package.html.  Some files need to be removed (svn del): src/java/org/apache/commons/jexl/Arithmetic.java src/java/org/apache/commons/jexl/parser/JEXLNode.java (*) src/java/org/apache/commons/jexl/util/PropertyExecutor.java src/java/org/apache/commons/jexl/util/BooleanPropertyExecutor.java src/java/org/apache/commons/jexl/util/introspection/UberspectLoggable.java src/java/org/apache/commons/jexl/util/GetExecutor.java  If on windows you really need to remove it before applying the patch otherwise it will just keep using JEXLNode.java for a class named JexlNode...  The patch does not apply cleanly especially UberspectImpl & Introspector. The """"best"""" approach I've found yet is to force apply updates even if patch thinks it may have already been applied. Then for each of them copy/paste the '.rej' content replacing the end of the original file with the content at the proper place""",NEUTRAL,0.9580041170120239
933,742827,positive,Great (it turned out simpler than what I would have thought). Thanks Andy.,POSITIVE,0.9991625547409058
934,744007,neutral,[~mbo] yes & yes IMHO.,POSITIVE,0.7882459759712219
935,744706,positive,Re: patch looks fine. I'd include <optional> too on geronimo/ant deps as per project.xml,POSITIVE,0.8405912518501282
936,745870,positive,The fknames patch looks good!,POSITIVE,0.9971752166748047
937,748657,neutral,Committed in revision 1363218.,NEUTRAL,0.9981542229652405
938,749763,neutral,Ok I'll add these.,NEUTRAL,0.8696305155754089
939,751118,positive,"""1. My feeling is that """"if (file.lastModified() < now + ACCESS_TIME_RESOLUTION)"""" is not necessary since the lastModified value will already be truncated to the system resolution but I do not think it is harmful.  2. I chose to throw exception only if file.canWrite because I was trying to minimise the impact of the change. It's not clear to me whether setLastModified might work when !file.canWrite. However it certainly must work (because of GC) if file.canWrite. I would consider moving the canWrite test outside of the setLastModified call similar to getRecordIfStored it just wasn't necessary to fix the immediate problem.  3. Well not swallowed exactly but caught and converted to failure return code (-1) e.g. see BLOBInDataStore.getSize. In any case the javadoc for Property.getLength/getLengths documents -1 as a possible """"failure"""" return code so it had to be tested. I think if Property.getLength/getLengths throws an exception that is already correctly handled.  Thanks for the quick response.  """,NEUTRAL,0.4682754576206207
940,752811,neutral,fixed. Committed revision 797662.,NEUTRAL,0.9615851044654846
941,755727,negative,sorry for the delay,NEGATIVE,0.673445999622345
942,756490,neutral,Stefan  > the said method is not public since it returns *all* workspace names regardless of user rights. please note that > the a session must only see/know about workspaces it is actually allowed to access.   I'm working on a garbage collector for the data store. The GC doesn't care about user rights or putting it another way it must be able to access all workspaces. Ideally I'd like to use a SystemSession but you can't get one outside RepositoryImpl or o.a.j.c package (i.e. getSystemSession(String) is package private WorkspaceInfo is protected). I understand that these APIs shouldn't be public but they're useful from within the core. In my case for the GC. I'm very interested in using another way to walk every workspace but this other way should guarantee that the repository won't shutdown during a walk operation. I'll check the solution Thomas said he'll be proposing but in the mean time that is what I'm using. Still I don't see why this APIs aren't public. Regards,NEUTRAL,0.8247925043106079
943,756591,neutral,Hi  We are using Jackrabbit to store/retrieve the content in my application.  Please find the attached config files of my application.    Best Regards RK OCS L3 Support +91 44 39853531 +91 98408 51525.  ,NEUTRAL,0.9467666149139404
944,757179,neutral,Please re-open if necessary.,NEUTRAL,0.9799113869667053
945,758435,negative,Hi  I just made some more (long running) tests and found some problems in the patch I submitted. The mechanism is working but it shrinks the caches too quickly and it prints too much log output (log.info instead of log.debug). I will fix those problems and submit a new patch. Sorry.  Thomas,NEGATIVE,0.9227859973907471
946,758781,positive,"""> I've reading the specification and can't find any reference to transient session in Node.lock(). Do you mean that Node.lock() don't modify transient session because it performs a Node.save() internally (there is no need to call save)?  whether an implementation internally calls save() is an implementation detail. """"there's no need to call save"""" means that there are no transient modifications which need to be saved by the client.  > My english is a little bad an sometimes perhaps I don't use the correct words and can't express my ideas in the rigth way.  no problem most committers and a lot of people on the list are non-native english speaking  """,NEGATIVE,0.7187302112579346
947,758799,neutral,well the above ascii art did not really work in jira :-( will attach a file.  ,NEGATIVE,0.9978058934211731
948,759590,neutral,Martin wrote: > Well first of all sorry if I offended someon putting the issue because it seems that I got hard responses.  You don't have to be sorry. I'm not against building a DB PM that uses a connection pool. I just had (and still have) doubts how this contributes to increased concurrency because concurrency is mostly controlled outside of the PM.  It wasn't my intention to criticise anyone on a personal level.,NEGATIVE,0.5069933533668518
949,762126,negative,Oh sorry will submit them tomorrow. Hmm svn diff is really strange. Don't know why the files were not included though I did the diff from the src/java/o/a/c/jci dir.,NEGATIVE,0.7847306132316589
950,765685,neutral,Fixed in SVN.  Will let Vincenzo close it if he is satisfied.,NEUTRAL,0.5747770667076111
951,765985,neutral,Please submit an diff against the v2.3.1 branch.,NEUTRAL,0.9762736558914185
952,767059,positive,Thanks for your patch and your investigations! I reopen the issue will apply the patch soon.,POSITIVE,0.8382547497749329
953,767194,positive,Tnx for the quick fix. Works perfect!,POSITIVE,0.9987680315971375
954,767366,positive,Patch applied thank you.,POSITIVE,0.7992833256721497
955,773072,neutral,"""I did NOT want to add a """"framework"""" but rather *exactly* the opposite. """,NEUTRAL,0.7253447771072388
956,775507,positive,Hi Chris could you add my username as initial developers for the Spark JIRA? Thanks.,NEUTRAL,0.8384984135627747
957,775786,neutral,[INFO] Repository Target 'org.apache.tez' is created. [INFO] Staging Profile 'org.apache.tez' is created. [INFO] Privileges (CRU) 'org.apache.tez - Public Repositories' are created. [INFO] Privileges (CRUD) 'org.apache.tez - Snapshots' are created. [INFO] Role 'org.apache.tez Deployment Role' is created. [INFO] Role 'tez' is added to user 'acmurthy'. [INFO] Role 'tez' is added to user 'billgraham'. [INFO] Role 'tez' is added to user 'bikas'. [INFO] Role 'tez' is added to user 'bobby'. [INFO] Role 'tez' is added to user 'cdouglas'. [INFO] Role 'tez' is added to user 'daryn'. [INFO] Role 'tez' is added to user 'ddas'. [INFO] Role 'tez' is added to user 'gates'. [INFO] Role 'tez' is added to user 'gopalv'. [INFO] Role 'tez' is added to user 'gunther'. [INFO] Role 'tez' is added to user 'hitesh'. [INFO] Role 'tez' is added to user 'hashutosh'. [INFO] Role 'tez' is added to user 'jghoman'. [INFO] Role 'tez' is added to user 'jitendra'. [INFO] Role 'tez' is added to user 'jlowe'. [INFO] Role 'tez' is added to user 'julien'. [INFO] Role 'tez' is added to user 'kevinwilfong'. [INFO] Role 'tez' is added to user 'mattmann'. [INFO] Role 'tez' is added to user 'mliddell'. [INFO] Role 'tez' is added to user 'namit'. [INFO] Role 'tez' is added to user 'nroberts'. [INFO] Role 'tez' is added to user 'omalley'. [INFO] Role 'tez' is added to user 'sseth'. [INFO] Role 'tez' is added to user 'tgraves'. [INFO] Role 'tez' is added to user 'tomwhite'. [INFO] Role 'tez' is added to user 'vikram'. [INFO] Role 'tez' is added to user 'vinodkv'. -- Nexus repository was prepared successfully. --  Configuration has been prepared now you can: * Deploy snapshot artifacts into repository https://repository.apache.org/content/repositories/snapshots * Deploy release artifacts into the staging repository https://repository.apache.org/service/local/staging/deploy/maven2 * Promote staged artifacts into repository 'Releases' * Download snapshot and release artifacts from group https://repository.apache.org/content/groups/public * Download snapshot release and staged artifacts from staging group https://repository.apache.org/content/groups/staging ,NEUTRAL,0.9990491271018982
958,778244,neutral,<danielsh> yes we're aware of the recurrence ,NEUTRAL,0.5697775483131409
959,778485,positive,Much obliged! Thank you! :),POSITIVE,0.9963895678520203
960,779148,positive,Hi Pieter  it looks fine now ,POSITIVE,0.928021252155304
961,779230,negative,<pctony> Herbert sorry we cannot do this.  The scope of the blemlist AIUI is at the SVN repo level - and we run a single repo for all the ASF projects.  However buildbot works at the per-project level. Short of perhaps re-writing all of our buildbot mechanisms from the SVN master this is not do-able. Sorry. ,NEGATIVE,0.6549674868583679
962,779706,positive,Thanks Joe!,POSITIVE,0.9769366383552551
963,781112,neutral,Can put the info in this file on people: -rwx------  1 dblevins  dblevins  0 Jul 12 21:00 /home/dblevins/INFRA-5044 ,NEUTRAL,0.997003972530365
